slno,nfamily,n_males,n_females,highest_schooling,n_m_deciders,nfd,village_name,union_name,rings,new_q18,q19,s_w,q07,q08,q18,q20,new_q20,q21,q22,q22a,q23,q24,q25,q26,q26o,q27,q27a,taka_paid,q28,q28o,q29,q30,q31,q31o,q3211,q3212,q3213,q3214,q3215,q3216,q3217,q3218,q3219,q32110,q3221,q3222,q3223,q3224,q3225,q3226,q3227,q3228,q3229,q32210,q3231,q3232,q3233,q3234,q3235,q3236,q3237,q3238,q3239,q32310,q331,q332,q333,q33_9,q34,q34o,comments,q35,q35o,q361,q362,q363,q364,q365,q366,q366o,q36_9,q371,q372,q373,q374,q375,q375o,q37_9,q38,q39,q40,q40a,q41,q42,q43,q44,q44o,q45,q45a,q46,q46o,q47,q48,q49,q49o,q5011,q5012,q5013,q5014,q5015,q5016,q5017,q5018,q5019,q50110,q5021,q5022,q5023,q5024,q5025,q5026,q5027,q5028,q5029,q50210,q5031,q5032,q5033,q5034,q5035,q5036,q5037,q5038,q5039,q50310,q511,q512,q513,q52,q52a,q53,q54,q54a,q55,q56,q56o,q571,q572,q573,q57o,q57_9,q581,q582,q583,q584,q585,q586,q586o,q58_9,q59,q60,q61,q61o,q6211,q6212,q6213,q6214,q6215,q6216,q6217,q6218,q6219,q62110,q6221,q6222,q6223,q6224,q6225,q6226,q6227,q6228,q6229,q62210,q6231,q6232,q6233,q6234,q6235,q6236,q6237,q6238,q6239,q62310,q631,q632,q633,q641,q642,q643,q644,q645,q646,q646o,q651,q652,q653,q654,q655,q656,q656o,q661,q662,q663,q664,q665,q666,q666o,q67,q670,base_bid,base_bid_response,higher_bid,higher_bid_response,lower_bid,lower_bid_response,q71,q72,q73,q74,new_q74,q75,q76,q77,q78,q79,q80,q81,q82,q83,q8411,q8412,q8413,q8421,q8422,q8423,q8431,q8432,q8433,q8441,q8442,q8443,q8451,q8452,q8453,q8461,q8462,q8463,q8471,q8472,q8473,q8481,q8482,q8483,q8491,q8492,q8493,q84101,q84102,q84103,q84111,q84112,q84113,q84121,q84122,q84123,q84131,q84132,q84133,q84141,q84142,q84143,q84151,q84152,q84153,q84161,q84162,q84163,q8511,q8512,q8513,q8514,q8515,q8516,q8517,q8521,q8522,q8523,q8524,q8525,q8526,q8527,q8531,q8532,q8533,q8534,q8535,q8536,q8537,q8611,q8612,q8613,q8614,q8615,q8616,q8617,q8621,q8622,q8623,q8624,q8625,q8626,q8627,q8631,q8632,q8633,q8634,q8635,q8636,q8637,q871,q872,q873,q874,q875,q876,q877,q878,q879,q8710,q881,q882,q883,q884,q88o,q891,q892,q893,q894,q895,q896,q89o,q89_9,q901,q902,q911,q912,q921,q922,q931,q932,q933,q934,q935,q936,q937,q938,q939,q9310,q9311,q9312,q9313,q941,q942,q943,q944,q945,q946,q947,q94o,q94_9,q951,q952,q953,q954,q955,q956,q957,q95o,q95_9,q96,q96o,q97,q97o,q98,income,farming_income,nfi,brickwalls,mroof,inc,toilet_now,tage,q38_year,n_users_toilet,same_toilet,emptied,hired_sweeper,taka_paid_hat_xb,taka_paid_hat_se,will_hire_sweeper,by_myself,will_hire_sweeper_hat_xb,will_hire_sweeper_hat_se,check,lowest_hypothetical_wtp,lowest_hypothetical_wtp_hat_xb,lowest_hypothetical_wtp_hat_se,hypothetical_wtp_1,hypothetical_wtp_1_hat_xb,hypothetical_wtp_1_hat_se,next_bid,next_bid_response,highest15,highest610,highest1112,highest13
5179,4,3,1,3,1,1,Pasgaon,Dakatia,2,1,1,3.8181818,BHALUKA,MYMENSINGH,yes,3,3,4,2,,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,3,,700,0,800,,600,1,7,6,2,10,10,10,4,1,2,2,28,0,0,1,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KG,30,30,20,0,0,300,KG,,,,,,,KG,,,,,,,TK,20,30,17,0,0,2,TK,,,,,,,TK,,,,,,,10,10,9,10,10,10,9,10,10,9,1,2,,,,1,2,3,,5,,,,10,1,15,1,5,,1,,,,5,,,,,,,,,1,0,0,0,1,0,,,,2,,,,1,,,,,4,SOIL,2,,70000,70000,1,1,1,1,897.43591,1,3,,4,1,0,0,279.83392,33.965191,1,0,.7890709,.043778427,1,337,360.18045,7.9150944,337,363.66934,7.6713772,600,1,0,1,0,0
5180,5,2,3,5,2,2,Pasgaon,Dakatia,2,1,1,3.8181818,BHALUKA,MYMENSINGH,yes,4,4,5,2,,1,1,21,2,,1,150,150,3,,1,2,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,5,,400,1,600,0,300,,9,6,6,10,10,10,5,1,2,2,75,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,KG,30,20,12,0,0,800,KG,45,25,15,0,0,1000,KG,20,15,10,0,0,700,TK,20,33,15,0,0,2,TK,21,32,16,0,0,2,TK,20,32,15,0,0,2,4,10,7,3,10,5,10,10,7,10,1,2,3,,,1,2,3,,5,,,,20,1,30,2,15,,10,10,8,7,9,4,8,6,10,10,8,8,10,1,0,0,0,0,1,,,,2,,,,,1,,,,4,SOIL,2,,115000,115000,1,1,1,1,1474.359,1,4,,5,1,1,1,310.89304,88.543556,0,0,.69113618,.081942126,1,337,360.74069,13.827578,337,367.95969,17.294119,600,0,0,0,0,1
5181,5,3,2,3,1,2,Pasgaon,Dakatia,2,1,1,3.8181818,BHALUKA,MYMENSINGH,yes,3,3,5,2,,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,3,,600,0,700,,400,1,7,6,2,10,10,10,7,1,2,1,14,0,0,1,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KG,30,28,40,0,0,200,KG,,,,,,,KG,,,,,,,TK,20,30,17,0,0,2,TK,,,,,,,TK,,,,,,,10,10,9,7,6,7,8,7,6,10,1,2,,,,1,2,3,,5,,,,5,1,10,1,2,,10,10,8,7,6,6,8,7,6,10,10,9,10,1,0,0,0,1,0,,,,1,,,,2,,,,,4,SOIL,2,,40000,40000,1,1,1,1,512.8205,1,3,,5,1,0,0,292.22507,46.186897,1,0,.73129827,.04985911,1,337,364.78833,8.4405804,337,369.44199,9.0613613,400,1,0,1,0,0
5182,3,2,1,2,1,1,Pasgaon,Dakatia,2,1,1,3.8181818,BHALUKA,MYMENSINGH,yes,4,4,3,2,,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,3,,400,1,600,0,300,,7,8,4,10,10,10,9,1,1,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KG,,,,,,,KG,,,,,,,KG,,,,,,,TK,,,,,,,TK,,,,,,,TK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,10,,2,,,,,,,,,,,,,,,0,0,0,0,1,0,,,,,,,,1,,,,,4,SOIL,2,,30000,30000,0,1,1,1,384.61539,1,4,,3,1,0,0,266.69138,38.419594,1,0,.8115055,.049765248,1,337,349.306,8.0002174,337,349.14105,9.3549309,600,0,1,0,0,0
5183,2,1,1,1,1,1,Pasgaon,Dakatia,2,1,1,3.8181818,BHALUKA,MYMENSINGH,yes,4,4,11,1,9,1,1,1,2,,1,300,300,7,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,5,,600,0,700,,400,1,9,7,7,10,10,10,5,1,2,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KG,,,,,,,KG,,,,,,,KG,,,,,,,TK,,,,,,,TK,,,,,,,TK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,30,,15,,,,,,,,,,,,,,,0,0,0,0,0,0,7,WORKER,,,,,,,,7,WORKER,,4,SOIL,1,,25000,25000,0,0,1,0,320.51282,1,4,,11,1,1,1,130.55588,85.529434,0,0,.80843127,.085000515,1,337,333.6879,16.219826,337,325.52881,17.588478,400,1,0,0,0,0
5184,2,1,1,3,0,1,Pasgaon,Dakatia,2,1,1,3.8181818,BHALUKA,MYMENSINGH,yes,4,4,2,1,4,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,4,,700,0,800,,600,0,8,8,2,10,10,10,6,1,2,2,96,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,,,,,,,,,,,,,KG,,,,,,,KG,100,50,75,0,0,800,KG,,,,,,,TK,,,,,,,TK,20,30,16,0,0,3,TK,,,,,,,10,10,10,6,7,10,10,6,7,10,1,2,3,,,1,2,3,,,,,,5,1,10,1,2,,10,10,10,6,7,10,10,6,10,10,6,7,10,1,0,0,0,1,0,,,,1,,,,2,,,,,4,SOIL,2,,72000,72000,1,1,1,1,923.0769,1,4,,2,1,0,0,280.35013,25.94857,1,0,.76680052,.053772096,1,337,358.13599,7.8965068,337,354.40778,7.5592866,600,0,0,1,0,0
5186,2,1,1,3,1,1,Pasgaon,Dakatia,2,1,1,3.8181818,BHALUKA,MYMENSINGH,yes,5,5,2,2,,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,5,,400,0,600,,300,1,9,7,6,9,9,10,8,1,2,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KG,,,,,,,KG,,,,,,,KG,,,,,,,TK,,,,,,,TK,,,,,,,TK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,20,,10,,,,,,,,,,,,,,,0,0,0,0,1,0,,,,,,,,1,,,,,4,SOIL,2,,28000,28000,0,1,1,1,358.97437,1,5,,2,1,0,0,271.00616,39.701778,0,0,.75133675,.058954366,1,337,355.31027,8.9424534,337,352.68115,9.1604919,300,1,0,1,0,0
5187,6,2,4,2,1,2,Pasgaon,Dakatia,2,1,1,3.8181818,BHALUKA,MYMENSINGH,yes,4,4,6,2,,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,5,,600,0,700,,400,1,9,6,4,10,10,9,4,1,1,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KG,,,,,,,KG,,,,,,,KG,,,,,,,TK,,,,,,,TK,,,,,,,TK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,15,,5,,,,,,,,,,,,,,,0,0,1,0,0,0,,,,,,1,,,,,,,4,SOIL,2,,75000,75000,1,0,1,1,961.53845,1,4,,6,1,0,0,307.73596,40.470501,0,0,.81915754,.048589278,1,337,361.22198,11.744763,337,367.76913,11.123556,400,1,1,0,0,0
5188,2,1,1,1,1,1,Pasgaon,Dakatia,2,1,1,3.8181818,BHALUKA,MYMENSINGH,yes,4,4,2,2,,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,5,,600,0,700,,400,1,8,8,6,9,9,10,7,1,1,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KG,,,,,,,KG,,,,,,,KG,,,,,,,TK,,,,,,,TK,,,,,,,TK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,15,,5,,,,,,,,,,,,,,,0,0,0,0,1,0,,,,,,,,1,,,,,4,SOIL,2,,40000,40000,0,1,1,1,512.8205,1,4,,2,1,0,0,193.83537,68.373306,0,0,.76812238,.049380992,1,337,340.92618,7.1790881,337,338.75507,7.6967988,400,1,0,0,0,0
5483,3,2,1,3,1,1,Binnaripara,Dakatia,2,1,2,4.9586778,Bhaluka,Mymensingh,yes,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,800,0,1000,,700,0,8,0,4,10,10,8,6,1,2,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KG,,,,,,,KG,,,,,,,KG,,,,,,,TK,,,,,,,TK,,,,,,,TK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,20,,10,,,,,,,,,,,,,,,0,0,0,0,1,1,,,,,,,,5,6,,,,1,,1,,90000,90000,0,1,0,0,1153.8462,1,,,,0,0,0,,,1,0,,,1,337,,,337,,,700,0,0,1,0,0
5484,4,2,2,3,2,1,Binnaripara,Dakatia,2,1,1,4.9586778,Bhaluka,Mymensingh,yes,4,4,4,2,,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,700,0,800,,600,0,8,10,10,10,10,10,8,1,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KG,,,,,,,KG,,,,,,,KG,,,,,,,TK,,,,,,,TK,,,,,,,TK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,10,,2,,,,,,,,,,,,,,,0,0,0,0,0,1,7,,,,,,,,2,1,,,3,,2,,130000,130000,0,1,0,1,1666.6666,1,4,,4,1,0,0,365.45502,33.587063,1,0,.8344627,.043617327,1,337,375.58435,11.129479,337,386.47736,11.281487,600,0,0,1,0,0
5489,4,3,1,2,1,1,Binnaripara,Dakatia,2,1,1,4.9586778,Bhaluka,Mymensingh,yes,5,5,1,2,,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,600,0,700,,400,0,8,9,7,10,10,10,5,1,2,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KG,,,,,,,KG,,,,,,,KG,,,,,,,TK,,,,,,,TK,,,,,,,TK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,30,,15,,,,,,,,,,,,,,,0,0,0,0,1,1,,,,,,,,2,1,,,,4,soil made,2,,60000,60000,0,1,1,1,769.23077,1,5,,1,1,0,0,317.32993,32.825863,1,0,.83765817,.049911488,1,337,350.82236,6.937717,337,358.64777,8.6279945,400,0,1,0,0,0
5491,3,2,1,3,1,1,Binnaripara,Dakatia,2,1,1,4.9586778,BHALUKA,Mymensingh,yes,3,3,6,2,,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,600,0,700,,400,0,9,8,6,10,10,10,6,1,2,1,150,0,0,1,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,1,2,1,,,,,,,,,,,,,,,,,,,,,,KG,85,50,25,400,0,,KG,70,45,20,350,0,,KG,,,,,,,TK,18,32,28,2,,,TK,19,31,27,2,,,TK,,,,,,,10,10,9,8,10,7,10,10,10,10,1,2,3,,,1,2,3,,5,,,,5,1,10,1,2,,10,10,10,10,9,8,8,8,10,10,10,8,10,1,0,0,0,1,0,,,,1,,,,2,,,,,4,Soil Made,2,,60000,60000,1,1,1,1,769.23077,1,3,,6,1,0,0,262.68033,33.935368,0,0,.77266729,.047409162,1,337,358.96097,8.0886412,337,357.36194,7.8636432,400,0,0,1,0,0
5493,4,2,2,3,1,2,Binnaripara,Dakatia,2,1,1,4.9586778,Bhaluka,Mymensingh,yes,5,5,5,1,3,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,700,0,800,,600,0,9,8,6,9,9,10,5,1,2,1,28,0,0,1,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KG,30,20,8,200,,,KG,25,20,7,170,,,KG,,,,,,,TK,20,28,25,2,,,TK,20,30,24,2,,,TK,,,,,,,8,8,8,10,9,10,10,10,10,10,1,2,3,,,1,2,3,,,,,,10,1,15,1,5,,10,10,10,10,8,9,10,8,10,10,10,8,10,1,0,0,0,1,0,,,,1,,,,5,,,,,4,soil made,2,,98000,98000,1,1,1,1,1256.4103,1,5,,5,1,0,0,360.77908,29.449276,1,0,.74542326,.053984415,1,337,365.52884,6.1689582,337,371.68829,7.0522885,600,0,0,1,0,0
5494,7,1,6,3,0,1,Binnaripara,Dakatia,2,1,1,4.9586778,Bhaluka,Mymensingh,yes,6,6,4,2,,1,3,3,2,,1,150,150,1,,3,2,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,700,0,800,,600,0,8,8,7,10,10,10,9,1,2,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KG,,,,,,,KG,,,,,,,KG,,,,,,,TK,,,,,,,TK,,,,,,,TK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,,,,,,,,,6,,,,4,,2,,200000,200000,0,1,1,1,2564.1025,1,6,,4,1,1,1,458.51761,58.412521,1,0,.88328683,.038485352,1,337,366.68121,8.6784821,337,395.26819,12.36533,600,0,0,1,0,0
5497,3,2,1,3,1,1,Binnaripara,Dakatia,2,1,1,4.9586778,Bhaluka,Mymensingh,yes,4,4,3,2,,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,800,0,1000,,700,0,8,8,5,9,9,9,1,1,2,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KG,,,,,,,KG,,,,,,,KG,,,,,,,TK,,,,,,,TK,,,,,,,TK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,10,,2,,,,,,,,,,,,,,,0,0,0,0,0,1,,,,,,,,,1,,,,1,,2,,70000,70000,0,1,0,1,897.43591,1,4,,3,1,0,0,314.84137,28.034033,1,0,.79836154,.04966405,1,337,371.92532,11.732676,337,376.32156,11.605649,700,0,0,1,0,0
5499,4,1,3,3,1,1,Binnaripara,Dakatia,2,1,1,4.9586778,Bhaluka,Mymensingh,yes,7,7,20,1,12,1,,5,4,,1,120,120,4,,3,2,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,700,0,800,,600,1,9,9,0,9,9,10,7,1,2,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KG,,,,,,,KG,,,,,,,KG,,,,,,,TK,,,,,,,TK,,,,,,,TK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,20,,10,,,,,,,,,,,,,,,0,0,0,0,1,0,,,,,,,,5,,,,,2,,2,,100000,100000,0,1,0,1,1282.0513,1,7,,20,1,1,0,405.68176,36.245369,1,0,.82825422,.055774249,1,337,372.08389,11.40071,337,389.14816,12.538871,600,1,0,1,0,0
5500,3,1,2,4,1,1,Binnaripara,Dakatia,2,1,1,4.9586778,Bhaluka,Mymensingh,yes,10,10,5,2,,1,1,3,3,,2,,,1,,3,2,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,400,0,600,,300,0,7,3,10,10,10,10,3,1,2,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KG,,,,,,,KG,,,,,,,KG,,,,,,,TK,,,,,,,TK,,,,,,,TK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,10,,2,,,,,,,,,,,,,,,0,0,0,0,1,0,7,Daily Labour,,,,,,5,,7,Daily Labour,,4,,2,,108000,108000,0,1,1,1,1384.6154,1,10,,5,1,1,0,432.61823,88.336426,0,1,.8593533,.088551916,1,337,354.04453,13.298245,337,371.68018,17.112259,300,0,0,0,1,0
